0,9
433.939,476.481,558.367,537.315,596.050,632.561,770.559,807.251,904.918
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
