0,343
335.000,337.000,339.000,341.000,343.000,345.000,347.000,349.000,351.000,353.000,355.000,357.000,359.000,361.000,363.000,365.000,367.000,369.000,371.000,373.000,375.000,377.000,379.000,381.000,383.000,385.000,387.000,389.000,391.000,393.000,395.000,397.000,399.000,401.000,403.000,405.000,407.000,409.000,411.000,413.000,415.000,417.000,419.000,421.000,423.000,425.000,427.000,429.000,431.000,433.000,435.000,437.000,439.000,441.000,443.000,445.000,447.000,449.000,451.000,453.000,455.000,457.000,459.000,461.000,463.000,465.000,467.000,469.000,471.000,473.000,475.000,477.000,479.000,481.000,483.000,485.000,487.000,489.000,491.000,493.000,495.000,497.000,499.000,501.000,503.000,505.000,507.000,509.000,511.000,513.000,515.000,517.000,519.000,521.000,523.000,525.000,527.000,529.000,531.000,533.000,535.000,537.000,539.000,541.000,543.000,545.000,547.000,549.000,551.000,553.000,555.000,557.000,559.000,561.000,563.000,565.000,567.000,569.000,571.000,573.000,575.000,577.000,579.000,581.000,583.000,585.000,587.000,589.000,591.000,593.000,595.000,597.000,599.000,601.000,603.000,605.000,607.000,609.000,611.000,613.000,615.000,617.000,619.000,621.000,623.000,625.000,627.000,629.000,631.000,633.000,635.000,637.000,639.000,641.000,643.000,645.000,647.000,649.000,651.000,653.000,655.000,657.000,659.000,661.000,663.000,665.000,667.000,669.000,671.000,673.000,675.000,677.000,679.000,681.000,683.000,685.000,687.000,689.000,691.000,693.000,695.000,697.000,699.000,701.000,703.000,705.000,707.000,709.000,711.000,713.000,715.000,717.000,719.000,721.000,723.000,725.000,727.000,729.000,731.000,733.000,735.000,737.000,739.000,741.000,743.000,745.000,747.000,749.000,751.000,753.000,755.000,757.000,759.000,761.000,763.000,765.000,767.000,769.000,771.000,773.000,775.000,777.000,779.000,781.000,783.000,785.000,787.000,789.000,791.000,793.000,795.000,797.000,799.000,801.000,803.000,805.000,807.000,809.000,811.000,813.000,815.000,817.000,819.000,821.000,823.000,825.000,827.000,829.000,831.000,833.000,835.000,837.000,839.000,841.000,843.000,845.000,847.000,849.000,851.000,853.000,855.000,857.000,859.000,861.000,863.000,865.000,867.000,869.000,871.000,873.000,875.000,877.000,879.000,881.000,883.000,885.000,887.000,889.000,891.000,893.000,895.000,897.000,899.000,901.000,903.000,905.000,907.000,909.000,911.000,913.000,915.000,917.000,919.000,921.000,923.000,925.000,927.000,929.000,931.000,933.000,935.000,937.000,939.000,941.000,943.000,945.000,947.000,949.000,951.000,953.000,955.000,957.000,959.000,961.000,963.000,965.000,967.000,969.000,971.000,973.000,975.000,977.000,979.000,981.000,983.000,985.000,987.000,989.000,991.000,993.000,995.000,997.000,999.000,1001.000,1003.000,1005.000,1007.000,1009.000,1011.000,1013.000,1015.000,1017.000,1019.000
1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.8666670,0.7333330,0.60,0.4666670,0.3333330,0.20,0.06666670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1333330,0.2666670,0.40,0.5333330,0.6666670,0.80,0.9333330,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
