0,12
353.625,378.265,393.949,410.856,430.371,481.003,514.125,627.185,660.405,766.894,861.136,897.980
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
