0,10
656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
