0,50
486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,486.100,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300,656.300
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000,-56.1000
