0,7
355.292,362.007,383.767,509.943,616.679,778.631,916.160
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
